automotora,marca,modelo,version,url_modelo
Salazar Israel,Volvo,EX90,Plus 111 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX90.pdf
Salazar Israel,Volvo,XC90,Recharge Ultimate PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC90.pdf
Salazar Israel,Volvo,EC40,Single Motor 69 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EC40.pdf
Salazar Israel,Volvo,EC40,Twin Motor 78 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EC40.pdf
Salazar Israel,Volvo,EX40,Single Motor 69 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX40.pdf
Salazar Israel,Volvo,EX40,Twin Motor 78 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX40.pdf
Salazar Israel,Volvo,XC60,Plus MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC60.pdf
Salazar Israel,Volvo,XC60,Recharge Ultimate PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC60.pdf
Salazar Israel,Volvo,XC90,Recharge Plus PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC90.pdf
Salazar Israel,Mitsubishi,Outlander,GLS Limited 4x4 PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Mitsubishi%20Outlander.pdf
Salazar Israel,MG,Marvel R,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Marvel.pdf
Salazar Israel,MG,Cyberster,AWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Salazar Israel,MG,ZS,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Salazar Israel,MG,Cyberster,RWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Salazar Israel,MG,MG3,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG3%20.pdf
Salazar Israel,MG,MG4,DLX 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Salazar Israel,MG,MG4,DLX LR 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Salazar Israel,MG,MG4,STD 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Salazar Israel,MG,MG4,XPOWER 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Salazar Israel,MG,ZS,DLX 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Salazar Israel,MG,ZS,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20SZ%20HEV.pdf
Salazar Israel,GAC,Emkoo,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/GAC%20Emkoo.pdf
Salazar Israel,GAC,Aion ES,55.2 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/GAC%20Aion%20ES.pdf
Salazar Israel,GAC,Aion Y,63.2 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/GAC%20Aion%20Y.pdf
Salazar Israel,CUPRA,Formentor,e-Hybrid PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/CUPRA%20Formentor%20e-Hybrid%20PHEV.pdf
Salazar Israel,CUPRA,Tavascan,Adrenaline 82 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/FICHA-TAVASCAN-V5.pdf
Salazar Israel,CUPRA,Tavascan,Extreme 82 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/FICHA-TAVASCAN-V5.pdf
Salazar Israel,JMC,Vigus,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/JMC%20Vigus.pdf
Salazar Israel,Porsche,Panamera,S E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/panamera/panamera-models/panamera-4-e-hybrid/
Salazar Israel,Porsche,Taycan,79.2 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,Turbo 93.4 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Cayenne,S E-Hybrid PHEV,https://www.porsche.com/latin-america-es/models/cayenne/cayenne-models/cayenne-e-hybrid/
Salazar Israel,Porsche,Cayenne Coupé,E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/cayenne/cayenne-coupe-models/cayenne-coupe-e-hybrid/
Salazar Israel,Porsche,Cayenne Coupé,Turbo E-Hybrid GT PHEV,https://www.porsche.com/latin-america-es/_chile_/models/cayenne/cayenne-coupe-models/cayenne-coupe-e-hybrid/
Salazar Israel,Porsche,Taycan,Turbo GT 105 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,Turbo GT Weissach 105 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,4S 79.2 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,4S Cross Turismo 93.4 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Cayenne Coupé,S E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/cayenne/cayenne-coupe-models/cayenne-coupe-e-hybrid/
Salazar Israel,Porsche,Cayenne Coupé,Turbo E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/cayenne/cayenne-coupe-models/cayenne-coupe-e-hybrid/
Salazar Israel,Porsche,Panamera,Turbo E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/panamera/panamera-models/panamera-4-e-hybrid/
Salazar Israel,Porsche,Taycan,4 Cross Turismo 93.4 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,4 89 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,Turbo Cross Turismo 105 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,GTS 93.4 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Cayenne,E-Hybrid PHEV,https://www.porsche.com/latin-america-es/models/cayenne/cayenne-models/cayenne-e-hybrid/
Salazar Israel,Porsche,Cayenne,Turbo E-Hybrid PHEV,https://www.porsche.com/latin-america-es/models/cayenne/cayenne-models/cayenne-e-hybrid/
Salazar Israel,Porsche,Macan,4 Electric 100 kWh,https://www.porsche.com/latin-america-es/_chile_/models/macan/macan-electric-models/macan-electric/
Salazar Israel,Porsche,Macan,4S Electric 100 kWh,https://www.porsche.com/latin-america-es/_chile_/models/macan/macan-electric-models/macan-electric/
Salazar Israel,Porsche,Macan,Electric 100 kWh,https://www.porsche.com/latin-america-es/_chile_/models/macan/macan-electric-models/macan-electric/
Salazar Israel,Porsche,Macan,Turbo Electric 100 kWh,https://www.porsche.com/latin-america-es/_chile_/models/macan/macan-electric-models/macan-electric/
Salazar Israel,Porsche,Panamera,E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/panamera/panamera-models/panamera-4-e-hybrid/
Salazar Israel,Porsche,Panamera,Turbo S E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/panamera/panamera-models/panamera-4-e-hybrid/
Salazar Israel,Porsche,Taycan,Turbo S 93.4 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Honda,CR-V,Advance Hybrid HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Honda%20CR-V.pdf
Salazar Israel,BYD,TANG,GS 111 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20TANG%20GS%20111%20kWh.pdf
Salazar Israel,BYD,YUAN PLUS,GS 62 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20YUAN%20PLUS.pdf
Salazar Israel,BYD,YUAN PLUS,GS 50 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20YUAN%20PLUS.pdf
Salazar Israel,BYD,DOLPHIN MINI,GS 38 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20DOLPHIN%20MINI%20GS%2038%20kWh.pdf
Salazar Israel,BYD,HAN,GS 88 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20HAN%20GS%2088%20kWh.pdf
Salazar Israel,BYD,SEAL,GS 82.5 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20SEAL%20GS%2082.5%20kWh.pdf
Salazar Israel,BYD,SONG PLUS DM-i,GL PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20SONG%20PLUS%20DM-i.pdf
Salazar Israel,BYD,SONG PLUS DM-i,GX PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20SONG%20PLUS%20DM-i.pdf
Salazar Israel,BYD,SONG PRO,GL PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20SONG%20PRO.pdf
Salazar Israel,BYD,YUAN PRO,GL 32 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20YUAN%20PRO.pdf
Salazar Israel,BYD,SONG PRO,GS PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20SONG%20PRO.pdf
Salazar Israel,BYD,DOLPHIN MINI,GL 30 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20DOLPHIN%20MINI%20GS%2038%20kWh.pdf
Salazar Israel,BYD,SHARK,GS PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20SHARK%20GS%20PHEV.pdf
Salazar Israel,BYD,YUAN PRO,GS 42.12 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20YUAN%20PRO.pdf
Salazar Israel,Fiat,600e,54 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Fiat%20600e.pdf
Salazar Israel,Fiat,500e,42 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Fiat%20500e.pdf
Salazar Israel,Ford,Escape,Platinum HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Salazar Israel,Ford,Maverick,Lariat 4x2 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Salazar Israel,Ford,Escape,ST HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Escape.pdf
Salazar Israel,Ford,Maverick,Lariat 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20Maverick.pdf
Salazar Israel,Ford,F-150,Platinum 4x4 HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Ford%20F-150.pdf
Salazar Israel,Jeep,Avenger,Summit BEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jeep%20Avenger%20HEV.pdf
Salazar Israel,Jeep,Avenger,Altitude HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jeep%20Avenger%20HEV.pdf
Salazar Israel,Jeep,Compass,4XE PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jeep%20Compass.pdf
Salazar Israel,Jeep,Avenger,Summit HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Jeep%20Avenger%20HEV.pdf
Salazar Israel,Volvo,EX30,Plus 69 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX30.pdf
Salazar Israel,Volvo,XC90,Plus MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC90.pdf
Salazar Israel,Volvo,EX30,Ultra 69 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX30.pdf
Salazar Israel,Volvo,EX30,Core 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX30.pdf
Salazar Israel,Volvo,XC60,Polestar Engineered PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC60.pdf
Salazar Israel,Volvo,XC60,Recharge Plus PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC60.pdf
Salazar Israel,Volvo,EX90,Ultra Performance 111 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX90.pdf
Salazar Israel,Volvo,EX90,Plus 111 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX90.pdf
Salazar Israel,Volvo,XC90,Recharge Ultimate PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC90.pdf
Salazar Israel,Volvo,EC40,Single Motor 69 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EC40.pdf
Salazar Israel,Volvo,EC40,Twin Motor 78 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EC40.pdf
Salazar Israel,Volvo,EX40,Single Motor 69 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX40.pdf
Salazar Israel,Volvo,EX40,Twin Motor 78 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX40.pdf
Salazar Israel,Volvo,XC60,Plus MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC60.pdf
Salazar Israel,Volvo,XC60,Recharge Ultimate PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC60.pdf
Salazar Israel,Volvo,XC90,Recharge Plus PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC90.pdf
Salazar Israel,Mitsubishi,Outlander,GLS Limited 4x4 PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Mitsubishi%20Outlander.pdf
Salazar Israel,Volvo,EX30,Plus 69 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX30.pdf
Salazar Israel,Volvo,XC90,Plus MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC90.pdf
Salazar Israel,Volvo,EX30,Ultra 69 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX30.pdf
Salazar Israel,Volvo,EX30,Core 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX30.pdf
Salazar Israel,Volvo,XC60,Polestar Engineered PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC60.pdf
Salazar Israel,Volvo,XC60,Recharge Plus PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC60.pdf
Salazar Israel,Volvo,EX90,Ultra Performance 111 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX90.pdf
Salazar Israel,Volvo,EX90,Plus 111 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX90.pdf
Salazar Israel,Volvo,XC90,Recharge Ultimate PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC90.pdf
Salazar Israel,Volvo,EC40,Single Motor 69 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EC40.pdf
Salazar Israel,Volvo,EC40,Twin Motor 78 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EC40.pdf
Salazar Israel,Volvo,EX40,Single Motor 69 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX40.pdf
Salazar Israel,Volvo,EX40,Twin Motor 78 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20EX40.pdf
Salazar Israel,Volvo,XC60,Plus MHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC60.pdf
Salazar Israel,Volvo,XC60,Recharge Ultimate PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC60.pdf
Salazar Israel,Volvo,XC90,Recharge Plus PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Volvo%20XC90.pdf
Salazar Israel,MG,Marvel R,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Marvel.pdf
Salazar Israel,MG,Cyberster,AWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Salazar Israel,MG,ZS,DLX 72 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Salazar Israel,MG,Cyberster,RWD 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20Cyberster.pdf
Salazar Israel,MG,MG3,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG3%20.pdf
Salazar Israel,MG,MG4,DLX 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Salazar Israel,MG,MG4,DLX LR 77 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Salazar Israel,MG,MG4,STD 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Salazar Israel,MG,MG4,XPOWER 64 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20MG4.pdf
Salazar Israel,MG,ZS,DLX 51 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20ZS.pdf
Salazar Israel,MG,ZS,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/MG%20SZ%20HEV.pdf
Salazar Israel,GAC,Emkoo,HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/GAC%20Emkoo.pdf
Salazar Israel,GAC,Aion ES,55.2 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/GAC%20Aion%20ES.pdf
Salazar Israel,GAC,Aion Y,63.2 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/GAC%20Aion%20Y.pdf
Salazar Israel,CUPRA,Formentor,e-Hybrid PHEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/CUPRA%20Formentor%20e-Hybrid%20PHEV.pdf
Salazar Israel,CUPRA,Tavascan,Adrenaline 82 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/FICHA-TAVASCAN-V5.pdf
Salazar Israel,CUPRA,Tavascan,Extreme 82 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/FICHA-TAVASCAN-V5.pdf
Salazar Israel,JMC,Vigus,60 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/JMC%20Vigus.pdf
Salazar Israel,Porsche,Panamera,S E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/panamera/panamera-models/panamera-4-e-hybrid/
Salazar Israel,Porsche,Taycan,79.2 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,Turbo 93.4 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Cayenne,S E-Hybrid PHEV,https://www.porsche.com/latin-america-es/models/cayenne/cayenne-models/cayenne-e-hybrid/
Salazar Israel,Porsche,Cayenne Coupé,E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/cayenne/cayenne-coupe-models/cayenne-coupe-e-hybrid/
Salazar Israel,Porsche,Cayenne Coupé,Turbo E-Hybrid GT PHEV,https://www.porsche.com/latin-america-es/_chile_/models/cayenne/cayenne-coupe-models/cayenne-coupe-e-hybrid/
Salazar Israel,Porsche,Taycan,Turbo GT 105 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,Turbo GT Weissach 105 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,4S 79.2 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,4S Cross Turismo 93.4 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Cayenne Coupé,S E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/cayenne/cayenne-coupe-models/cayenne-coupe-e-hybrid/
Salazar Israel,Porsche,Cayenne Coupé,Turbo E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/cayenne/cayenne-coupe-models/cayenne-coupe-e-hybrid/
Salazar Israel,Porsche,Panamera,Turbo E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/panamera/panamera-models/panamera-4-e-hybrid/
Salazar Israel,Porsche,Taycan,4 Cross Turismo 93.4 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,4 89 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,Turbo Cross Turismo 105 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Taycan,GTS 93.4 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Porsche,Cayenne,E-Hybrid PHEV,https://www.porsche.com/latin-america-es/models/cayenne/cayenne-models/cayenne-e-hybrid/
Salazar Israel,Porsche,Cayenne,Turbo E-Hybrid PHEV,https://www.porsche.com/latin-america-es/models/cayenne/cayenne-models/cayenne-e-hybrid/
Salazar Israel,Porsche,Macan,4 Electric 100 kWh,https://www.porsche.com/latin-america-es/_chile_/models/macan/macan-electric-models/macan-electric/
Salazar Israel,Porsche,Macan,4S Electric 100 kWh,https://www.porsche.com/latin-america-es/_chile_/models/macan/macan-electric-models/macan-electric/
Salazar Israel,Porsche,Macan,Electric 100 kWh,https://www.porsche.com/latin-america-es/_chile_/models/macan/macan-electric-models/macan-electric/
Salazar Israel,Porsche,Macan,Turbo Electric 100 kWh,https://www.porsche.com/latin-america-es/_chile_/models/macan/macan-electric-models/macan-electric/
Salazar Israel,Porsche,Panamera,E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/panamera/panamera-models/panamera-4-e-hybrid/
Salazar Israel,Porsche,Panamera,Turbo S E-Hybrid PHEV,https://www.porsche.com/latin-america-es/_chile_/models/panamera/panamera-models/panamera-4-e-hybrid/
Salazar Israel,Porsche,Taycan,Turbo S 93.4 kWh,https://www.porsche.com/latin-america-es/_chile_/models/taycan/taycan-models/taycan/
Salazar Israel,Honda,CR-V,Advance Hybrid HEV,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/Honda%20CR-V.pdf
Salazar Israel,BYD,TANG,GS 111 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20TANG%20GS%20111%20kWh.pdf
Salazar Israel,BYD,YUAN PLUS,GS 62 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20YUAN%20PLUS.pdf
Salazar Israel,BYD,YUAN PLUS,GS 50 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20YUAN%20PLUS.pdf
Salazar Israel,BYD,DOLPHIN MINI,GS 38 kWh,https://storage.googleapis.com/autovolt-images/fichas_tecnicas/BYD%20DOLPHIN%20MINI%20GS%2038%20kWh.pdf
